"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241223","우이신설선","삼양","2424","2618","20241226",""
"20241223","우이신설선","화계","3764","3579","20241226",""
"20241223","우이신설선","가오리","4465","4444","20241226",""
"20241223","우이신설선","4.19민주묘지","3160","3026","20241226",""
"20241223","우이신설선","솔밭공원","2770","2598","20241226",""
"20241223","우이신설선","북한산우이","2726","2291","20241226",""
"20241223","안산선","수리산","4203","3496","20241226",""
"20241223","안산선","오이도","7997","7740","20241226",""
"20241223","안산선","정왕","9260","9290","20241226",""
"20241223","안산선","신길온천","2207","1853","20241226",""
"20241223","안산선","안산","12287","11207","20241226",""
"20241223","안산선","초지","5256","5216","20241226",""
"20241223","안산선","고잔","9628","9145","20241226",""
"20241223","안산선","중앙","19815","20438","20241226",""
"20241223","안산선","한대앞","9560","9455","20241226",""
"20241223","안산선","상록수","15728","15863","20241226",""
"20241223","안산선","반월","4594","4425","20241226",""
"20241223","안산선","대야미","5137","4656","20241226",""
"20241223","안산선","산본","17508","18660","20241226",""
"20241223","신림선","관악산(서울대)","2715","2596","20241226",""
"20241223","신림선","서울대벤처타운","10353","9840","20241226",""
"20241223","신림선","서원","3727","3334","20241226",""
"20241223","신림선","신림","2409","2899","20241226",""
"20241223","신림선","당곡","5322","5174","20241226",""
"20241223","신림선","보라매병원","8715","9234","20241226",""
"20241223","신림선","보라매공원","2412","2684","20241226",""
"20241223","신림선","보라매","4844","4264","20241226",""
"20241223","신림선","서울지방병무청","3422","3691","20241226",""
"20241223","신림선","대방","3288","2691","20241226",""
"20241223","신림선","샛강","3383","3957","20241226",""
"20241223","수인선","인천","1069","1627","20241226",""
"20241223","수인선","신포","1988","1904","20241226",""
"20241223","수인선","숭의","4370","4149","20241226",""
"20241223","수인선","인하대","6963","6418","20241226",""
"20241223","수인선","송도","2614","2292","20241226",""
"20241223","수인선","연수","4711","4698","20241226",""
"20241223","수인선","원인재","4643","4832","20241226",""
"20241223","수인선","남동인더스파크","2362","2763","20241226",""
"20241223","수인선","호구포","4057","4203","20241226",""
"20241223","수인선","인천논현","5814","6100","20241226",""
"20241223","수인선","소래포구","4693","4405","20241226",""
"20241223","수인선","월곶","3001","2724","20241226",""
"20241223","수인선","달월","95","77","20241226",""
"20241223","수인선","사리","5264","4491","20241226",""
"20241223","수인선","야목","408","347","20241226",""
"20241223","수인선","어천","1360","1306","20241226",""
"20241223","수인선","오목천","4217","3733","20241226",""
"20241223","수인선","고색","5955","5497","20241226",""
"20241223","서해선","부천종합운동장","3003","2583","20241226",""
"20241223","서해선","원종","5071","5100","20241226",""
"20241223","서해선","김포공항","2886","4339","20241226",""
"20241223","분당선","매교","5941","5931","20241226",""
"20241223","분당선","수원시청","15320","16281","20241226",""
"20241223","분당선","매탄권선","5936","5781","20241226",""
"20241223","분당선","망포","16834","16067","20241226",""
"20241223","분당선","영통","9481","9473","20241226",""
"20241223","분당선","청명","4895","4817","20241226",""
"20241223","분당선","상갈","5443","5274","20241226",""
"20241223","분당선","기흥","11124","10328","20241226",""
"20241223","분당선","신갈","5406","5311","20241226",""
"20241223","분당선","구성","7325","7261","20241226",""
"20241223","분당선","죽전","14223","16317","20241226",""
"20241223","분당선","보정","2857","2667","20241226",""
"20241223","분당선","이매","5723","5410","20241226",""
"20241223","분당선","오리","12378","10554","20241226",""
"20241223","분당선","미금","16906","17341","20241226",""
"20241223","분당선","정자","20548","21494","20241226",""
"20241223","분당선","수내","15108","15257","20241226",""
"20241223","분당선","서현","26955","26957","20241226",""
"20241223","분당선","야탑","28240","29733","20241226",""
"20241223","분당선","모란","20496","20705","20241226",""
"20241223","분당선","태평","13845","13228","20241226",""
"20241223","분당선","가천대","7662","7865","20241226",""
"20241223","분당선","선정릉","8141","8607","20241226",""
"20241223","분당선","강남구청","10387","11878","20241226",""
"20241223","분당선","압구정로데오","20050","21810","20241226",""
"20241223","분당선","서울숲","13082","13724","20241226",""
"20241223","분당선","수원","8255","7632","20241226",""
"20241223","분당선","복정","1","0","20241226",""
"20241223","분당선","수서","17992","18459","20241226",""
"20241223","분당선","대모산입구","6164","5966","20241226",""
"20241223","분당선","개포동","4894","4979","20241226",""
"20241223","분당선","구룡","3779","3664","20241226",""
"20241223","분당선","도곡","8474","8733","20241226",""
"20241223","분당선","한티","15798","17082","20241226",""
"20241223","분당선","선릉","14792","22140","20241226",""
"20241223","과천선","범계","30416","30333","20241226",""
"20241223","과천선","평촌","19854","19160","20241226",""
"20241223","과천선","인덕원","27820","28200","20241226",""
"20241223","과천선","정부과천청사","14450","15347","20241226",""
"20241223","과천선","과천","7115","6502","20241226",""
"20241223","과천선","대공원","1765","1891","20241226",""
"20241223","과천선","경마공원","842","822","20241226",""
"20241223","과천선","선바위","7854","6850","20241226",""
"20241223","공항철도 1호선","영종","4448","4533","20241226",""
"20241223","공항철도 1호선","인천공항2터미널","8196","7267","20241226",""
"20241223","공항철도 1호선","인천공항1터미널","15901","15778","20241226",""
"20241223","공항철도 1호선","공항화물청사","2075","2226","20241226",""
"20241223","공항철도 1호선","운서","10292","10835","20241226",""
"20241223","공항철도 1호선","청라국제도시","8345","7960","20241226",""
"20241223","공항철도 1호선","검암","6927","6942","20241226",""
"20241223","공항철도 1호선","계양","14241","13571","20241226",""
"20241223","공항철도 1호선","김포공항","9448","6162","20241226",""
"20241223","공항철도 1호선","마곡나루(서울식물원)","11858","11483","20241226",""
"20241223","공항철도 1호선","디지털미디어시티","15812","14900","20241226",""
"20241223","공항철도 1호선","홍대입구","16539","15982","20241226",""
"20241223","공항철도 1호선","공덕","3344","4522","20241226",""
"20241223","공항철도 1호선","서울역","14385","12976","20241226",""
"20241223","경춘선","춘천","1493","1267","20241226",""
"20241223","경춘선","남춘천","2953","2993","20241226",""
"20241223","경춘선","김유정","287","309","20241226",""
"20241223","경춘선","강촌","397","375","20241226",""
"20241223","경춘선","백양리","422","296","20241226",""
"20241223","경춘선","굴봉산","93","138","20241226",""
"20241223","경춘선","가평","1901","1898","20241226",""
"20241223","경춘선","상천","189","196","20241226",""
"20241223","경춘선","청평","1967","1802","20241226",""
"20241223","경춘선","대성리","473","387","20241226",""
"20241223","경춘선","마석","4143","4056","20241226",""
"20241223","경춘선","천마산","1552","1430","20241226",""
"20241223","경춘선","평내호평","6643","6429","20241226",""
"20241223","경춘선","금곡","1496","1397","20241226",""
"20241223","경춘선","사릉","2151","2027","20241226",""
"20241223","경춘선","퇴계원","3545","3302","20241226",""
"20241223","경춘선","별내","2524","2356","20241226",""
"20241223","경춘선","갈매","2868","2517","20241226",""
"20241223","경춘선","신내","3103","2958","20241226",""
"20241223","경인선","도화","4355","3979","20241226",""
"20241223","경인선","중동","9725","8993","20241226",""
"20241223","경인선","온수(성공회대입구)","6484","6167","20241226",""
"20241223","경인선","도원","3288","3404","20241226",""
"20241223","경인선","간석","5894","5657","20241226",""
"20241223","경인선","부개","8997","8479","20241226",""
"20241223","경인선","소사","7487","7192","20241226",""
"20241223","경인선","구일","7249","7272","20241226",""
"20241223","경인선","인천","3340","2620","20241226",""
"20241223","경인선","동인천","14367","13239","20241226",""
"20241223","경인선","제물포","11218","10768","20241226",""
"20241223","경인선","주안","19267","17398","20241226",""
"20241223","경인선","동암","16054","15880","20241226",""
"20241223","경인선","백운","7670","7317","20241226",""
"20241223","경인선","부평","30478","31739","20241226",""
"20241223","경인선","송내","28022","27282","20241226",""
"20241223","경인선","부천","32684","32623","20241226",""
"20241223","경인선","역곡","26736","26723","20241226",""
"20241223","경인선","오류동","11691","11098","20241226",""
"20241223","경인선","개봉","22223","22253","20241226",""
"20241223","경의선","운천","3","2","20241226",""
"20241223","경의선","임진강","7","2","20241226",""
"20241223","경의선","문산","5872","5381","20241226",""
"20241223","경의선","파주","1253","879","20241226",""
"20241223","경의선","월롱","2202","1851","20241226",""
"20241223","경의선","금촌","6805","6328","20241226",""
"20241223","경의선","금릉","5979","5561","20241226",""
"20241223","경의선","운정","8555","8015","20241226",""
"20241223","경의선","야당","9391","9477","20241226",""
"20241223","경의선","탄현","8267","7818","20241226",""
"20241223","경의선","일산","12182","11912","20241226",""
"20241223","경의선","풍산","6702","6249","20241226",""
"20241223","경의선","백마","7871","7604","20241226",""
"20241223","경의선","곡산","642","647","20241226",""
"20241223","경의선","능곡","4854","4475","20241226",""
"20241223","경의선","행신","8783","8739","20241226",""
"20241223","경의선","강매","3503","2910","20241226",""
"20241223","경의선","한국항공대","2017","1857","20241226",""
"20241223","경의선","수색","3379","3520","20241226",""
"20241223","경의선","디지털미디어시티","2808","2667","20241226",""
"20241223","경의선","가좌","6112","5915","20241226",""
"20241223","경의선","홍대입구","2318","2831","20241226",""
"20241223","경의선","서강대","2256","2257","20241226",""
